Country Code,Country,Region,Indicator Code,Indicator Name,Indicator Short Name,Category,Value Type,Year,Actual Value,Predicted Value,Forecast Type,Model,MAE,RMSE,R2 Score
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2003,13.230514884212,14.129363601686919,Historical Prediction,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2004,12.5438041438828,13.728879708603813,Historical Prediction,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2005,11.8194768226447,13.328395815520707,Historical Prediction,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2006,11.3362802346632,12.927911922437715,Historical Prediction,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2007,11.6831643328505,12.52742802935461,Historical Prediction,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2008,13.379200767591,12.126944136271504,Historical Prediction,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2009,12.691971303497,11.726460243188399,Historical Prediction,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2010,9.04833700762336,11.325976350105407,Historical Prediction,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2011,9.5331593503241,10.925492457022301,Historical Prediction,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2012,7.91028886852632,10.525008563939195,Historical Prediction,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2013,7.92460411652105,10.12452467085609,Historical Prediction,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2014,8.08070792331863,9.724040777773098,Historical Prediction,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2015,8.21693887941642,9.323556884689992,Historical Prediction,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2016,7.26171847779131,8.923072991606887,Historical Prediction,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2017,7.4306787795994,8.522589098523781,Historical Prediction,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2018,7.59206395115246,8.12210520544079,Historical Prediction,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2019,7.2562467000326,7.721621312357684,Historical Prediction,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2020,8.25132326058186,7.321137419274578,Historical Prediction,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2021,8.78994016463402,6.920653526191472,Historical Prediction,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2022,8.44795287007937,6.52016963310848,Historical Prediction,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2023,8.12391264498649,6.119685740025375,Historical Prediction,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2024,8.2996858332285,5.719201846942269,Historical Prediction,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2025,,5.318717953859164,Future Forecast,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2026,,4.918234060776172,Future Forecast,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2027,,4.517750167693066,Future Forecast,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2028,,4.11726627460996,Future Forecast,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2029,,3.716782381526855,Future Forecast,Linear Regression,1.7010006300832874,2.037025322147092,0.6677661882662183
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2000,16595882818.6857,13729721857.999023,Historical Prediction,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2001,15749753804.8344,17562901844.77246,Historical Prediction,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2002,16536535647.0834,21396081831.5459,Historical Prediction,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2003,18881765437.2151,25229261818.319336,Historical Prediction,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2004,20662525941.2985,29062441805.091797,Historical Prediction,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2005,24405791044.7761,32895621791.865234,Historical Prediction,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2006,28267410542.5164,36728801778.63867,Historical Prediction,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2007,32350238760.4239,40561981765.41211,Historical Prediction,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2008,40713826215.0093,44395161752.18457,Historical Prediction,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2009,42066224093.0065,48228341738.95801,Historical Prediction,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2010,58636049434.1871,52061521725.731445,Historical Prediction,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2011,67753285896.6254,55894701712.50488,Historical Prediction,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2012,70447217163.7784,59727881699.27734,Historical Prediction,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2013,76976203829.4765,63561061686.05078,Historical Prediction,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2014,82531125190.5224,67394241672.82422,Historical Prediction,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2015,85090301052.0465,71227421659.59766,Historical Prediction,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2016,88000211171.5956,75060601646.3711,Historical Prediction,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2017,94369350285.5814,78893781633.14355,Historical Prediction,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2018,94450015982.8405,82726961619.91699,Historical Prediction,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2019,88998706296.5783,86560141606.69043,Historical Prediction,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2020,84335574581.5072,90393321593.46387,Historical Prediction,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2021,88556698937.7033,94226501580.23633,Historical Prediction,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2022,74143020262.8076,98059681567.00977,Historical Prediction,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2023,83716142582.1945,101892861553.7832,Historical Prediction,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2024,98963185509.6499,105726041540.55664,Historical Prediction,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2025,,109559221527.3291,Future Forecast,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2026,,113392401514.10254,Future Forecast,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2027,,117225581500.87598,Future Forecast,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2028,,121058761487.64941,Future Forecast,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2029,,124891941474.42188,Future Forecast,Linear Regression,9360824848.144886,10725490167.676561,0.8691412171734498
LKA,Sri Lanka,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2000,860.199884304769,765.4416970459279,Historical Prediction,Linear Regression,467.5881203023622,537.6804364562844,0.8393672165867234
LKA,Sri Lanka,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2001,803.544026627385,935.8856006609858,Historical Prediction,Linear Regression,467.5881203023622,537.6804364562844,0.8393672165867234
LKA,Sri Lanka,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2002,834.936014905338,1106.329504276102,Historical Prediction,Linear Regression,467.5881203023622,537.6804364562844,0.8393672165867234
LKA,Sri Lanka,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2003,946.382255128072,1276.773407891218,Historical Prediction,Linear Regression,467.5881203023622,537.6804364562844,0.8393672165867234
LKA,Sri Lanka,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2004,1028.62068132555,1447.217311506276,Historical Prediction,Linear Regression,467.5881203023622,537.6804364562844,0.8393672165867234
LKA,Sri Lanka,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2005,1207.21994764165,1617.6612151213922,Historical Prediction,Linear Regression,467.5881203023622,537.6804364562844,0.8393672165867234
LKA,Sri Lanka,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2006,1388.89739119932,1788.1051187365083,Historical Prediction,Linear Regression,467.5881203023622,537.6804364562844,0.8393672165867234
LKA,Sri Lanka,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2007,1578.63451125392,1958.5490223515662,Historical Prediction,Linear Regression,467.5881203023622,537.6804364562844,0.8393672165867234
LKA,Sri Lanka,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2008,1973.58476901287,2128.9929259666824,Historical Prediction,Linear Regression,467.5881203023622,537.6804364562844,0.8393672165867234
LKA,Sri Lanka,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2009,2026.65939950702,2299.4368295817985,Historical Prediction,Linear Regression,467.5881203023622,537.6804364562844,0.8393672165867234
LKA,Sri Lanka,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2010,2808.36244503709,2469.8807331968565,Historical Prediction,Linear Regression,467.5881203023622,537.6804364562844,0.8393672165867234
LKA,Sri Lanka,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2011,3224.95745150496,2640.3246368119726,Historical Prediction,Linear Regression,467.5881203023622,537.6804364562844,0.8393672165867234
